ticker,status,days_expected,days_with_success,days_with_parquet_no_success,days_missing,first_day_expected,first_day_found,last_day_found,issue_summary
NBS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NCFT,INCOMPLETE_NO_SUCCESS,1328,0,376,952,2013-11-11,2013-11-11,2015-05-11,376 dias sin _SUCCESS
NCI,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
NCIT,INCOMPLETE_NO_SUCCESS,1864,0,1468,396,2011-10-17,2011-10-17,2017-08-15,1468 dias sin _SUCCESS
NCMI,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NCSM,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
NCT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NDLS,INCOMPLETE_NO_SUCCESS,1348,0,1314,34,2013-10-14,2013-10-14,2018-12-31,1314 dias sin _SUCCESS
NDRA,INCOMPLETE_NO_SUCCESS,287,0,280,7,2017-11-20,2017-11-20,2018-12-31,280 dias sin _SUCCESS
NDRM,INCOMPLETE_NO_SUCCESS,1066,0,735,331,2014-11-17,2014-11-17,2017-10-17,735 dias sin _SUCCESS
NDRO,INCOMPLETE_NO_SUCCESS,1851,0,1727,124,2011-11-03,2011-11-03,2018-09-13,1727 dias sin _SUCCESS
NECB,EMPTY,1854,0,0,1854,2011-10-31,,,Directorio vacio
NEFF,INCOMPLETE_NO_SUCCESS,1062,0,719,343,2014-11-21,2014-11-21,2017-09-29,719 dias sin _SUCCESS
NEO,INCOMPLETE_NO_SUCCESS,1565,0,1525,40,2012-12-10,2012-12-10,2018-12-31,1525 dias sin _SUCCESS
NEOG,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NEON,EMPTY,1719,0,0,1719,2012-05-07,,,Directorio vacio
NEOT,INCOMPLETE_NO_SUCCESS,1063,0,795,268,2014-11-20,2014-11-20,2018-01-18,795 dias sin _SUCCESS
NERV,INCOMPLETE_NO_SUCCESS,1076,0,1047,29,2014-11-03,2014-11-03,2018-12-31,1047 dias sin _SUCCESS
NESR,INCOMPLETE_NO_SUCCESS,287,0,276,11,2017-11-20,2017-11-20,2018-12-31,276 dias sin _SUCCESS
NEWS,INCOMPLETE_NO_SUCCESS,1864,0,1559,305,2011-10-17,2011-10-17,2017-12-22,1559 dias sin _SUCCESS
NEWT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NEXA,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
NEXT,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
NFBK,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
NGL,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
NGLS,INCOMPLETE_NO_SUCCESS,1864,0,1092,772,2011-10-17,2011-10-17,2016-02-17,1092 dias sin _SUCCESS
NGS,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NGVC,INCOMPLETE_NO_SUCCESS,1590,0,1550,40,2012-11-05,2012-11-05,2018-12-31,1550 dias sin _SUCCESS
NGVT,INCOMPLETE_NO_SUCCESS,561,0,546,15,2016-10-31,2016-10-31,2018-12-31,546 dias sin _SUCCESS
NHTC,INCOMPLETE_NO_SUCCESS,1002,0,976,26,2015-02-17,2015-02-17,2018-12-31,976 dias sin _SUCCESS
NINE,EMPTY,244,0,0,244,2018-01-22,,,Directorio vacio
NJ,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NKA,INCOMPLETE_NO_SUCCESS,1864,0,1196,668,2011-10-17,2011-10-17,2016-07-19,1196 dias sin _SUCCESS
NKSH,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NKTR,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NL,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
NLST,INCOMPLETE_NO_SUCCESS,1864,0,1751,113,2011-10-17,2011-10-17,2018-09-27,1751 dias sin _SUCCESS
NMA,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NMFC,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NMM,INCOMPLETE_NO_SUCCESS,1864,0,1817,47,2011-10-17,2011-10-17,2018-12-31,1817 dias sin _SUCCESS
NMO,INCOMPLETE_PARTIAL,1864,25,0,1839,2011-10-17,2015-07-27,2015-08-28,1839 dias faltantes
NMRX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NNBR,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NNP,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NOA,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
NODK,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
NOMD,INCOMPLETE_NO_SUCCESS,769,0,748,21,2016-01-12,2016-01-12,2018-12-31,748 dias sin _SUCCESS
NOR,INCOMPLETE_NO_SUCCESS,1864,0,1037,827,2011-10-17,2011-10-17,2015-11-26,1037 dias sin _SUCCESS
NORD,INCOMPLETE_NO_SUCCESS,1233,0,868,365,2014-03-26,2014-03-26,2017-09-01,868 dias sin _SUCCESS
NPD,INCOMPLETE_NO_SUCCESS,1864,0,586,1278,2011-10-17,2011-10-17,2014-02-14,586 dias sin _SUCCESS
NPF,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NPI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NPK,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NPM,INCOMPLETE_NO_SUCCESS,1864,178,1,1685,2011-10-17,2015-07-27,2016-04-11,1 dias sin _SUCCESS
NPP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NPT,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NQI,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NQM,INCOMPLETE_NO_SUCCESS,1862,64,1,1797,2011-10-19,2015-07-27,2015-10-26,1 dias sin _SUCCESS
NQS,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NQU,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NRC,MISSING,182,0,0,182,2018-04-18,,,TICKER_DIR_MISSING
NRCIB,INCOMPLETE_NO_SUCCESS,1348,0,1122,226,2013-10-14,2013-10-14,2018-04-17,1122 dias sin _SUCCESS
NRF,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NRIM,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NRP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NRT,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
NSAM,INCOMPLETE_NO_SUCCESS,1076,0,552,524,2014-11-03,2014-11-03,2017-01-11,552 dias sin _SUCCESS
NSLP,INCOMPLETE_NO_SUCCESS,1522,0,650,872,2013-02-11,2013-02-11,2015-09-09,650 dias sin _SUCCESS
NSM,INCOMPLETE_NO_SUCCESS,1761,0,1609,152,2012-03-08,2012-03-08,2018-07-30,1609 dias sin _SUCCESS
NSP,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NSPR,INCOMPLETE_NO_SUCCESS,1477,0,213,1264,2013-04-15,2013-04-15,2014-02-14,213 dias sin _SUCCESS
NSSC,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NSYS,EMPTY,1585,0,0,1585,2012-11-12,,,Directorio vacio
NTB,INCOMPLETE_NO_SUCCESS,561,0,546,15,2016-10-31,2016-10-31,2018-12-31,546 dias sin _SUCCESS
NTCT,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NTGR,INCOMPLETE_PARTIAL,1864,1815,0,49,2011-10-17,2011-10-17,2018-12-31,49 dias faltantes
NTI,INCOMPLETE_PARTIAL,1590,4,0,1586,2012-11-05,2015-07-27,2015-07-30,1586 dias faltantes
NTIC,EMPTY,1859,0,0,1859,2011-10-24,,,Directorio vacio
NTLA,INCOMPLETE_NO_SUCCESS,561,0,546,15,2016-10-31,2016-10-31,2018-12-31,546 dias sin _SUCCESS
NTRP,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
NTWK,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NUS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NVAX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NVCR,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
NVEC,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NVET,INCOMPLETE_NO_SUCCESS,1008,0,620,388,2015-02-09,2015-02-09,2017-07-28,620 dias sin _SUCCESS
NVFY,INCOMPLETE_NO_SUCCESS,1281,0,1247,34,2014-01-17,2014-01-17,2018-12-31,1247 dias sin _SUCCESS
NVGS,INCOMPLETE_NO_SUCCESS,1320,0,1285,35,2013-11-21,2013-11-21,2018-12-31,1285 dias sin _SUCCESS
NVLS,EMPTY,803,0,0,803,2015-11-23,,,Directorio vacio
NWBI,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NWBO,INCOMPLETE_NO_SUCCESS,1565,0,1014,551,2012-12-10,2012-12-10,2016-12-16,1014 dias sin _SUCCESS
NWFL,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NWL,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
NWN,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
NWPX,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
NWY,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
NX,INCOMPLETE_NO_SUCCESS,1864,0,804,1060,2011-10-17,2011-10-17,2014-12-24,804 dias sin _SUCCESS
NXRT,INCOMPLETE_NO_SUCCESS,971,0,945,26,2015-04-01,2015-04-01,2018-12-31,945 dias sin _SUCCESS
NYLD,INCOMPLETE_NO_SUCCESS,1348,0,1240,108,2013-10-14,2013-10-14,2018-09-14,1240 dias sin _SUCCESS
NYLD.A,INCOMPLETE_NO_SUCCESS,803,0,708,95,2015-11-23,2015-11-23,2018-09-14,708 dias sin _SUCCESS
NYRT,INCOMPLETE_NO_SUCCESS,1215,0,1146,69,2014-04-21,2014-04-21,2018-11-02,1146 dias sin _SUCCESS
OA,INCOMPLETE_NO_SUCCESS,1007,0,837,170,2015-02-10,2015-02-10,2018-06-06,837 dias sin _SUCCESS
OACQ,INCOMPLETE_NO_SUCCESS,277,0,48,229,2017-12-04,2017-12-04,2018-02-21,48 dias sin _SUCCESS
OAKS,INCOMPLETE_NO_SUCCESS,1487,0,1300,187,2013-04-01,2013-04-01,2018-05-25,1300 dias sin _SUCCESS
OCC,INCOMPLETE_NO_SUCCESS,1864,0,1790,74,2011-10-17,2011-10-17,2018-12-31,1790 dias sin _SUCCESS
OCCI,INCOMPLETE_NO_SUCCESS,45,0,43,2,2018-10-29,2018-10-29,2018-12-31,43 dias sin _SUCCESS
OCFC,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
OCIP,INCOMPLETE_NO_SUCCESS,1348,0,1195,153,2013-10-14,2013-10-14,2018-07-13,1195 dias sin _SUCCESS
OCIR,INCOMPLETE_NO_SUCCESS,1348,0,86,1262,2013-10-14,2013-10-14,2014-02-14,86 dias sin _SUCCESS
OCLR,INCOMPLETE_NO_SUCCESS,1864,0,1804,60,2011-10-17,2011-10-17,2018-12-07,1804 dias sin _SUCCESS
OCLS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OCR,INCOMPLETE_NO_SUCCESS,1864,0,965,899,2011-10-17,2011-10-17,2015-08-18,965 dias sin _SUCCESS
OCRX,INCOMPLETE_NO_SUCCESS,1348,0,1049,299,2013-10-14,2013-10-14,2017-12-08,1049 dias sin _SUCCESS
OCSL,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
ODC,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
ODP,INCOMPLETE_NO_SUCCESS,1864,0,588,1276,2011-10-17,2011-10-17,2014-02-14,588 dias sin _SUCCESS
OEC,INCOMPLETE_NO_SUCCESS,1076,0,1048,28,2014-11-03,2014-11-03,2018-12-31,1048 dias sin _SUCCESS
OESX,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
OFG,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OFIX,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
OFLX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OFS,INCOMPLETE_NO_SUCCESS,1587,0,1546,41,2012-11-08,2012-11-08,2018-12-31,1546 dias sin _SUCCESS
OGXI,INCOMPLETE_NO_SUCCESS,1864,0,1459,405,2011-10-17,2011-10-17,2017-08-02,1459 dias sin _SUCCESS
OI,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
OIS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OKS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OKSB,INCOMPLETE_NO_SUCCESS,1864,0,1514,350,2011-10-17,2011-10-17,2017-10-19,1514 dias sin _SUCCESS
OLP,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
OMAM,INCOMPLETE_NO_SUCCESS,1076,0,853,223,2014-11-03,2014-11-03,2018-03-23,853 dias sin _SUCCESS
OMCL,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
OME,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
OMER,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
OMEX,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
OMG,INCOMPLETE_NO_SUCCESS,1864,0,1014,850,2011-10-17,2011-10-17,2015-10-27,1014 dias sin _SUCCESS
OMI,INCOMPLETE_NO_SUCCESS,1864,0,803,1061,2011-10-17,2011-10-17,2014-12-24,803 dias sin _SUCCESS
OMNT,INCOMPLETE_NO_SUCCESS,287,0,133,154,2017-11-20,2017-11-20,2018-06-01,133 dias sin _SUCCESS
ONCY,INCOMPLETE_NO_SUCCESS,1864,0,1170,694,2011-10-17,2011-10-17,2018-12-31,1170 dias sin _SUCCESS
ONS,INCOMPLETE_PARTIAL,561,526,0,35,2016-10-31,2016-10-31,2018-12-03,35 dias faltantes
ONVI,EMPTY,1348,0,0,1348,2013-10-14,,,Directorio vacio
OOMA,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
OPBK,EMPTY,189,0,0,189,2018-04-09,,,Directorio vacio
OPK,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OPRX,INCOMPLETE_NO_SUCCESS,134,0,131,3,2018-06-25,2018-06-25,2018-12-31,131 dias sin _SUCCESS
OPWR,INCOMPLETE_NO_SUCCESS,1215,0,543,672,2014-04-21,2014-04-21,2016-06-14,543 dias sin _SUCCESS
OPXA,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OPY,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
ORC,INCOMPLETE_NO_SUCCESS,1519,0,1485,34,2013-02-14,2013-02-14,2018-12-31,1485 dias sin _SUCCESS
OREX,INCOMPLETE_NO_SUCCESS,1864,0,1630,234,2011-10-17,2011-10-17,2018-04-03,1630 dias sin _SUCCESS
ORIG,INCOMPLETE_NO_SUCCESS,1864,0,1799,65,2011-10-17,2011-10-17,2018-12-04,1799 dias sin _SUCCESS
ORMP,INCOMPLETE_NO_SUCCESS,1522,0,1484,38,2013-02-11,2013-02-11,2018-12-31,1484 dias sin _SUCCESS
ORN,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
ORRF,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OSBC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
OSHC,EMPTY,1843,0,0,1843,2011-11-15,,,Directorio vacio
OSPN,INCOMPLETE_NO_SUCCESS,144,0,141,3,2018-06-11,2018-06-11,2018-12-31,141 dias sin _SUCCESS
OSPR,INCOMPLETE_NO_SUCCESS,144,0,53,91,2018-06-11,2018-06-11,2018-08-23,53 dias sin _SUCCESS
OSS,INCOMPLETE_NO_SUCCESS,236,0,230,6,2018-02-01,2018-02-01,2018-12-31,230 dias sin _SUCCESS
OSUR,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
OTLK,INCOMPLETE_NO_SUCCESS,19,0,18,1,2018-12-04,2018-12-04,2018-12-31,18 dias sin _SUCCESS
OVAS,INCOMPLETE_NO_SUCCESS,1466,0,1417,49,2013-04-30,2013-04-30,2018-12-07,1417 dias sin _SUCCESS
OVBC,EMPTY,1834,0,0,1834,2011-11-28,,,Directorio vacio
OVID,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
OVLY,EMPTY,1582,0,0,1582,2012-11-15,,,Directorio vacio
OWW,INCOMPLETE_NO_SUCCESS,1864,0,803,1061,2011-10-17,2011-10-17,2014-12-24,803 dias sin _SUCCESS
OXBR,INCOMPLETE_NO_SUCCESS,1076,0,1039,37,2014-11-03,2014-11-03,2018-12-31,1039 dias sin _SUCCESS
OXLC,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
OXM,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
OXSQ,INCOMPLETE_NO_SUCCESS,199,0,195,4,2018-03-26,2018-03-26,2018-12-31,195 dias sin _SUCCESS
OZRK,INCOMPLETE_NO_SUCCESS,1864,0,1698,166,2011-10-17,2011-10-17,2018-07-13,1698 dias sin _SUCCESS
PACB,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
PAHC,INCOMPLETE_NO_SUCCESS,1215,0,1184,31,2014-04-21,2014-04-21,2018-12-31,1184 dias sin _SUCCESS
PAL,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PANL,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PAR,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
PARN,INCOMPLETE_NO_SUCCESS,1076,0,538,538,2014-11-03,2014-11-03,2016-12-30,538 dias sin _SUCCESS
PAVM,INCOMPLETE_NO_SUCCESS,559,0,4,555,2016-11-02,2016-11-02,2016-11-08,4 dias sin _SUCCESS
PBHC,EMPTY,1337,0,0,1337,2013-10-29,,,Directorio vacio
PBI,INCOMPLETE_NO_SUCCESS,1864,0,1817,47,2011-10-17,2011-10-17,2018-12-31,1817 dias sin _SUCCESS
PBIB,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PBM,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
PBNC,EMPTY,561,0,0,561,2016-10-31,,,Directorio vacio
PBSK,INCOMPLETE_NO_SUCCESS,1348,0,1183,165,2013-10-14,2013-10-14,2018-12-07,1183 dias sin _SUCCESS
PBT,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PBYI,INCOMPLETE_NO_SUCCESS,1590,0,1551,39,2012-11-05,2012-11-05,2018-12-31,1551 dias sin _SUCCESS
PCB,INCOMPLETE_PARTIAL,45,43,0,2,2018-10-29,2018-10-29,2018-12-31,2 dias faltantes
PCBK,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PCO,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PCP,INCOMPLETE_NO_SUCCESS,1864,0,1080,784,2011-10-17,2011-10-17,2016-01-29,1080 dias sin _SUCCESS
PCRX,INCOMPLETE_NO_SUCCESS,1864,0,418,1446,2011-10-17,2011-10-17,2013-06-14,418 dias sin _SUCCESS
PCYO,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PDEX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PDFS,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
PDLB,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
PDM,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
PDS,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
PEB,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
PEBK,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PEBO,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
PERF,EMPTY,1834,0,0,1834,2011-11-28,,,Directorio vacio
PERI,INCOMPLETE_NO_SUCCESS,1844,0,1794,50,2011-11-14,2011-11-14,2018-12-31,1794 dias sin _SUCCESS
PERY,INCOMPLETE_NO_SUCCESS,1864,0,1767,97,2011-10-17,2011-10-17,2018-10-19,1767 dias sin _SUCCESS
PESI,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
PETS,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
PETZ,INCOMPLETE_NO_SUCCESS,287,0,279,8,2017-11-20,2017-11-20,2018-12-31,279 dias sin _SUCCESS
PF,INCOMPLETE_NO_SUCCESS,1487,0,223,1264,2013-04-01,2013-04-01,2014-02-14,223 dias sin _SUCCESS
PFBC,INCOMPLETE_NO_SUCCESS,1864,0,1812,52,2011-10-17,2011-10-17,2018-12-31,1812 dias sin _SUCCESS
PFBX,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PFIS,INCOMPLETE_NO_SUCCESS,1228,0,1196,32,2014-04-02,2014-04-02,2018-12-31,1196 dias sin _SUCCESS
PFLT,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
PFX,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
PGC,INCOMPLETE_PARTIAL,1864,2,0,1862,2011-10-17,2015-07-27,2015-07-28,1862 dias faltantes
PGEM,INCOMPLETE_NO_SUCCESS,1348,0,86,1262,2013-10-14,2013-10-14,2014-02-14,86 dias sin _SUCCESS
PGH,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PGI,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PGN,INCOMPLETE_NO_SUCCESS,1076,0,285,791,2014-11-03,2014-11-03,2015-12-17,285 dias sin _SUCCESS
PGRE,INCOMPLETE_NO_SUCCESS,1064,0,1036,28,2014-11-19,2014-11-19,2018-12-31,1036 dias sin _SUCCESS
PHIO,INCOMPLETE_NO_SUCCESS,30,0,28,2,2018-11-19,2018-11-19,2018-12-31,28 dias sin _SUCCESS
PHMD,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PHUN,INCOMPLETE_NO_SUCCESS,1,0,1,0,2018-12-31,2018-12-31,2018-12-31,1 dias sin _SUCCESS
PKBK,MISSING,1829,0,0,1829,2011-12-05,,,TICKER_DIR_MISSING
PKE,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PKOH,INCOMPLETE_NO_SUCCESS,1864,0,1814,50,2011-10-17,2011-10-17,2018-12-31,1814 dias sin _SUCCESS
PKT,INCOMPLETE_NO_SUCCESS,1864,0,914,950,2011-10-17,2011-10-17,2015-06-04,914 dias sin _SUCCESS
PKY,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PLAB,INCOMPLETE_NO_SUCCESS,1864,0,1815,49,2011-10-17,2011-10-17,2018-12-31,1815 dias sin _SUCCESS
PLAY,EMPTY,1076,0,0,1076,2014-11-03,,,Directorio vacio
PLBC,EMPTY,1589,0,0,1589,2012-11-06,,,Directorio vacio
PLCE,INCOMPLETE_NO_SUCCESS,1864,0,1816,48,2011-10-17,2011-10-17,2018-12-31,1816 dias sin _SUCCESS
PLKI,INCOMPLETE_NO_SUCCESS,1279,0,802,477,2014-01-21,2014-01-21,2017-03-27,802 dias sin _SUCCESS
PLOW,INCOMPLETE_NO_SUCCESS,1864,0,1813,51,2011-10-17,2011-10-17,2018-12-31,1813 dias sin _SUCCESS
PLPC,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PLPM,INCOMPLETE_NO_SUCCESS,1560,0,1262,298,2012-12-17,2012-12-17,2017-12-19,1262 dias sin _SUCCESS
PLSE,INCOMPLETE_NO_SUCCESS,561,0,545,16,2016-10-31,2016-10-31,2018-12-31,545 dias sin _SUCCESS
PLUS,EMPTY,1864,0,0,1864,2011-10-17,,,Directorio vacio
PLYM,INCOMPLETE_NO_SUCCESS,287,0,283,4,2017-11-20,2017-11-20,2018-12-31,283 dias sin _SUCCESS
PMC,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
PMT,MISSING,1864,0,0,1864,2011-10-17,,,TICKER_DIR_MISSING
PMTS,INCOMPLETE_NO_SUCCESS,803,0,781,22,2015-11-23,2015-11-23,2018-12-31,781 dias sin _SUCCESS
